id,iddep,nom,dep,resp,primer-nombre,nombre-medio,apellido-catalan,centres-cp,centres-com,centres-pob,iddep-scraped
6146,5823,Casal de Gent Gran les Arenes de Terrassa,Departament de Benestar Social i Família,null,null,,,8227,Vallès Occidental,Terrassa,id-889028183
6242,5823,Centre Especial de Treball per a Disminuïts Psíquics Adults  (ASPANIDE),Departament de Benestar Social i Família,Pedro-Jesús Marín Serrano,Pedro-Jesús,Marín,Serrano,8921,Barcelonès,Santa Coloma de Gramenet,id-1674626195
17496,5823,Centre Ocupacional per a disminuïts psíquics Can Carreras,Departament de Benestar Social i Família,null,null,,,8042,Barcelonès,Barcelona,id-282974850
17497,5823,Centre Ocupacional per a grans disminuïts físics Sínia,Departament de Benestar Social i Família,null,null,,,8003,Barcelonès,Barcelona,id-282974850
17499,5823,Centre Residencial per a persones amb disminució Riudeperes,Departament de Benestar Social i Família,null,null,,,8500,Osona,Calldetenes,5921
17487,5823,Centre d'Atenció Especialitzada per a disminuïts Els Roures,Departament de Benestar Social i Família,null,null,,,17150,Gironès,Sant Gregori,id-282974850
17488,5823,Centre d'Atenció Especialitzada per a disminuïts físics La Gavina,Departament de Benestar Social i Família,null,null,,,8328,Maresme,Alella,id-282974850
17489,5823,Centre d'Atenció Especialitzada per a disminuïts psíquics Josep Mas i Dalmau,Departament de Benestar Social i Família,null,null,,,8970,Baix Llobregat,Sant Joan Despí,id-282974850
17490,5823,Centre d'Atenció Especialitzada per a disminuïts psíquics La Pineda,Departament de Benestar Social i Família,null,null,,,8225,Vallès Occidental,Terrassa,id-282974850
17491,5823,Centre d'Atenció Especialitzada per a disminuïts psíquics Marinada,Departament de Benestar Social i Família,null,null,,,43206,Baix Camp,Reus,id-282974850
17492,5823,Centre d'Atenció Especialitzada per a grans disminuïts psqíquics Valldoriolf,Departament de Benestar Social i Família,null,null,,,8430,Vallès Oriental,La Roca del Vallès,id-282974850
5997,5823,Centre d'Autonomia Personal Sírius,Departament de Benestar Social i Família,null,null,,,8015,Barcelonès,Barcelona,id-1674626195
5158,5823,Centre d'Estudis i Documentació de la Infància,Departament de Benestar Social i Família,null,null,,,8001,Barcelonès,Barcelona,5157
18766,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - Alt Camp,Departament de Benestar Social i Família,null,null,,,43800,Alt Camp,Valls,id-334434390
18752,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - Alt Urgell,Departament de Benestar Social i Família,null,null,,,25700,Alt Urgell,La Seu d'Urgell,id-334434390
18753,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - Alta Ribagorça,Departament de Benestar Social i Família,null,null,,,25520,Alta Ribagorça,El Pont de Suert,id-334434390
18696,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - Anoia,Departament de Benestar Social i Família,null,null,,,8700,Anoia,Igualada,id-334434390
18739,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - BAIX MONTSENY - Sant Celoni,Departament de Benestar Social i Família,null,null,,,8470,Vallès Oriental,Sant Celoni,id-334434390
18722,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - Badalona,Departament de Benestar Social i Família,null,null,,,8913,Barcelonès,Badalona,id-334434390
18698,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - Bages,Departament de Benestar Social i Família,null,null,,,8242,Bages,Manresa,id-334434390
18767,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - Baix Camp,Departament de Benestar Social i Família,null,null,,,43206,Baix Camp,Reus,id-334434390
18744,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - Baix Empordà,Departament de Benestar Social i Família,null,null,,,17230,Baix Empordà,Palamós,id-334434390
18769,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - Baix Penedès,Departament de Benestar Social i Família,null,null,,,43700,Baix Penedès,El Vendrell,id-334434390
18716,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - Barcelona: Ciutat Vella,Departament de Benestar Social i Família,null,null,,,8001,Barcelonès,Barcelona,id-334434390
18710,5823,"Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - Barcelona: Dreta de l'Eixample, Sagrada Família i Fort Pienc (ASPANIAS)",Departament de Benestar Social i Família,null,null,,,,,,id-334434390
18718,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - Barcelona: EDAI Les Corts - Sarrià,Departament de Benestar Social i Família,null,null,,,8014,Barcelonès,Barcelona,id-334434390
18719,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - Barcelona: EDAI Sant Martí,Departament de Benestar Social i Família,null,null,,,8020,Barcelonès,Barcelona,id-334434390
18712,5823,"Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - Barcelona: Esquerra Eixample, Sant Antoni i Sarrià-Sant Gervasi (Fundació Catalana per a la Sindrome de Down)",Departament de Benestar Social i Família,null,null,,,8029,Barcelonès,Barcelona,id-334434390
18711,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - Barcelona: Gràcia (Fundació Eulàlia Torras de Beà),Departament de Benestar Social i Família,null,null,,,8012,Barcelonès,Barcelona,id-334434390
18709,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - Barcelona: Horta-Guinardó (AGALMA),Departament de Benestar Social i Família,null,null,,,8024,Barcelonès,Barcelona,id-334434390
18717,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - Barcelona: Nou Barris,Departament de Benestar Social i Família,null,null,,,8042,Barcelonès,Barcelona,id-334434390
18714,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - Barcelona: Passeig de Sant Joan,Departament de Benestar Social i Família,null,null,,,8009,Barcelonès,Barcelona,id-334434390
18715,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - Barcelona: Sant Andreu (RELLA),Departament de Benestar Social i Família,null,null,,,8027,Barcelonès,Barcelona,id-334434390
18713,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - Barcelona: Sants-Montjuïc (ASPACE),Departament de Benestar Social i Família,null,null,,,8038,Barcelonès,Barcelona,id-334434390
18725,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - Berguedà,Departament de Benestar Social i Família,null,null,,,8600,Berguedà,Berga,id-334434390
18751,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - Blanes (ASPRONIS),Departament de Benestar Social i Família,null,null,,,17300,Selva,Blanes,id-334434390
18748,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - CAD Girona,Departament de Benestar Social i Família,null,null,,,17002,Gironès,Girona,id-334434390
18735,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - CAD Terrassa,Departament de Benestar Social i Família,null,null,,,8222,Vallès Occidental,Terrassa,id-334434390
18761,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - CAD de Lleida,Departament de Benestar Social i Família,null,null,,,25007,Segrià,Lleida,id-334434390
18738,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - Caldes de Montbui,Departament de Benestar Social i Família,null,null,,,8140,Vallès Oriental,Caldes de Montbui,id-334434390
18768,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - Cambrils,Departament de Benestar Social i Família,null,null,,,43850,Baix Camp,Cambrils,id-334434390
18701,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - Castelldefels (DELTA 2),Departament de Benestar Social i Família,null,null,,,8860,Baix Llobregat,Castelldefels,id-334434390
18699,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - Centre d'Estimulació Precoç Prat de Llobregat,Departament de Benestar Social i Família,null,null,,,8820,Baix Llobregat,El Prat de Llobregat,id-334434390
18745,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - Cerdanya,Departament de Benestar Social i Família,null,null,,,17520,Cerdanya,Puigcerdà,id-334434390
18770,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - Conca de Barberà,Departament de Benestar Social i Família,null,null,,,43400,Conca de Barberà,Montblanc,id-334434390
18706,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - Cornellà de Llobregat,Departament de Benestar Social i Família,null,null,,,8940,Baix Llobregat,Cornellà de Llobregat,id-334434390
18732,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - DAPSI Cerdanyola del Vallès,Departament de Benestar Social i Família,null,null,,,8290,Vallès Occidental,Cerdanyola del Vallès,id-334434390
18733,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - DAPSI Montcada i Reixac,Departament de Benestar Social i Família,null,null,,,8110,Vallès Occidental,Montcada i Reixac,id-334434390
18731,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - DAPSI Rubí,Departament de Benestar Social i Família,null,null,,,8191,Vallès Occidental,Rubí,id-334434390
18730,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - DAPSI Sant Cugat,Departament de Benestar Social i Família,null,null,,,8195,Vallès Occidental,Sant Cugat del Vallès,id-334434390
18723,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - EDAI Sant Adrià del Besós,Departament de Benestar Social i Família,null,null,,,8930,Barcelonès,Sant Adrià de Besòs,id-334434390
18743,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - Figueres (PACEM),Departament de Benestar Social i Família,null,null,,,17600,Alt Empordà,Figueres,id-334434390
18760,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - GSS - Servei d'atenció precoç - Lleida,Departament de Benestar Social i Família,null,null,,,25008,Segrià,Lleida,id-334434390
18726,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - Garraf,Departament de Benestar Social i Família,null,null,,,8800,Garraf,Vilanova i la Geltrú,id-334434390
18695,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - Gelida,Departament de Benestar Social i Família,null,null,,,8790,Alt Penedès,Gelida,id-334434390
18747,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - Gironès,Departament de Benestar Social i Família,null,null,,,17006,Barcelonès,Barcelona,id-334434390
18707,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - Hospital de Sant Joan de Déu - Esplugues de Llobregat,Departament de Benestar Social i Família,null,null,,,8950,Baix Llobregat,Esplugues de Llobregat,id-334434390
18776,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - JONC - Móra d'Ebre,Departament de Benestar Social i Família,null,null,,,43740,Ribera d'Ebre,Móra d'Ebre,id-334434390
18693,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - L'Espiga - Vilafranca del Penedés,Departament de Benestar Social i Família,null,null,,,8720,Alt Penedès,Vilafranca del Penedès,id-334434390
18721,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - L'Hospitalet BAULA NORD,Departament de Benestar Social i Família,null,null,,,8905,Barcelonès,L'Hospitalet de Llobregat,id-334434390
18720,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - L'Hospitalet BAULA SUD,Departament de Benestar Social i Família,null,null,,,8902,Barcelonès,L'Hospitalet de Llobregat,id-334434390
18775,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - La Sénia,Departament de Benestar Social i Família,null,null,,,43560,Montsià,La Sénia,id-334434390
18754,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - Les Garrigues,Departament de Benestar Social i Família,null,null,,,25430,Garrigues,Juneda,id-334434390
18734,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - MAGROC - Terrassa,Departament de Benestar Social i Família,null,null,,,8221,Vallès Occidental,Terrassa,id-334434390
18727,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - Maresme,Departament de Benestar Social i Família,null,null,,,8301,Maresme,Mataró,id-334434390
18708,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - Martorell,Departament de Benestar Social i Família,null,null,,,8760,Baix Llobregat,Martorell,id-334434390
18697,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - Masquefa,Departament de Benestar Social i Família,null,null,,,8783,Anoia,Masquefa,id-334434390
18741,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - Mollet del Vallès,Departament de Benestar Social i Família,null,null,,,8100,Vallès Oriental,Mollet del Vallès,id-334434390
18774,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - Montsià,Departament de Benestar Social i Família,null,null,,,43870,Montsià,Amposta,id-334434390
18755,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - Noguera,Departament de Benestar Social i Família,null,null,,,25600,Noguera,Balaguer,id-334434390
18746,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - Olot (Patronat Joan Sellas Cardelús),Departament de Benestar Social i Família,null,null,,,17800,Garrotxa,Olot,id-334434390
18736,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - PARC TAULÍ - Sabadell,Departament de Benestar Social i Família,null,null,,,8208,Vallès Occidental,Sabadell,id-334434390
18756,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - Pallars Jussà,Departament de Benestar Social i Família,null,null,,,25620,Pallars Jussà,Tremp,id-334434390
18757,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - Pallars Sobirà,Departament de Benestar Social i Família,null,null,,,25560,Pallars Sobirà,Sort,id-334434390
18758,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - Pla d'Urgell,Departament de Benestar Social i Família,null,null,,,25230,Pla d'Urgell,Mollerussa,id-334434390
18749,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - Pla de l'Estany,Departament de Benestar Social i Família,null,null,,,17820,Pla de l'Estany,Banyoles,id-334434390
18750,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - Ripoll (MAP),Departament de Benestar Social i Família,null,null,,,17500,Ripollès,Ripoll,id-334434390
18740,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - SPAI TR3S - Parets del Vallès,Departament de Benestar Social i Família,null,null,,,8150,Vallès Oriental,Parets del Vallès,id-334434390
18704,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - Sant Andreu de la Barca,Departament de Benestar Social i Família,null,null,,,8740,Baix Llobregat,Sant Andreu de la Barca,id-334434390
18705,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - Sant Boi de Llobregat,Departament de Benestar Social i Família,null,null,,,8830,Baix Llobregat,Sant Boi de Llobregat,id-334434390
18702,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - Sant Feliu de Llobregat,Departament de Benestar Social i Família,null,null,,,8980,Baix Llobregat,Sant Feliu de Llobregat,id-334434390
18694,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - Sant Sadurní,Departament de Benestar Social i Família,null,null,,,8770,Alt Penedès,Sant Sadurní d'Anoia,id-334434390
18703,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - Sant Vicenç dels Horts,Departament de Benestar Social i Família,null,null,,,8620,Baix Llobregat,Sant Vicenç dels Horts,id-334434390
18724,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - Santa Coloma de Gramenet (ASPANIDE),Departament de Benestar Social i Família,null,null,,,8922,Barcelonès,Santa Coloma de Gramenet,id-334434390
18772,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - Santa Tecla - Tarragona,Departament de Benestar Social i Família,null,null,,,43002,Tarragonès,Tarragona,id-334434390
18759,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - Segarra,Departament de Benestar Social i Família,null,null,,,25200,Segarra,Cervera,id-334434390
18762,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - Segrià i Barri antic - Lleida,Departament de Benestar Social i Família,null,null,,,25003,Segrià,Lleida,id-334434390
18763,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - Solsonès,Departament de Benestar Social i Família,null,null,,,25280,Solsonès,Solsona,id-334434390
18729,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - TRIS TRAS - Manlleu,Departament de Benestar Social i Família,null,null,,,8560,Osona,Manlleu,id-334434390
18728,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - TRIS TRAS - Vic,Departament de Benestar Social i Família,null,null,,,8500,Osona,Vic,id-334434390
18771,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - Tarragona i Tarragonès,Departament de Benestar Social i Família,null,null,,,43005,Tarragonès,Tarragona,id-334434390
18764,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - Urgell,Departament de Benestar Social i Família,null,null,,,25300,Urgell,Tàrrega,id-334434390
18765,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - Val d'Aran,Departament de Benestar Social i Família,null,null,,,25530,Vielha e Mijaran,Vielha,id-334434390
18737,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - Vallès Oriental,Departament de Benestar Social i Família,null,null,,,,,,id-334434390
18773,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - Verge de la Cinta - Tortosa,Departament de Benestar Social i Família,null,null,,,43500,Baix Ebre,Tortosa,id-334434390
18700,5823,Centre de Desenvolupament Infantil i Atenció Precoç (CDIAP) - Viladecans (DELTA),Departament de Benestar Social i Família,null,null,,,8840,Baix Llobregat,Viladecans,id-334434390
8568,5823,Centre de Dia de per a gent gran Sant Josep de Lleida,Departament de Benestar Social i Família,null,null,,,25003,Segrià,Lleida,id-189268394
17495,5823,Centre de Dia per a disminuïts psíquics profunds Can Serra,Departament de Benestar Social i Família,null,null,,,8906,Barcelonès,L'Hospitalet de Llobregat,id-282974850
10691,5823,Centre de Dia per a gent gran \"Les Franqueses\"\"\",Departament de Benestar Social i Família,null,null,,,8520,Vallès Oriental,Les Franqueses del Vallès,id-189268394
10521,5823,Centre de Dia per a gent gran Badalona - Nova Lloreda,Departament de Benestar Social i Família,null,null,,,8917,Barcelonès,Badalona,id-189268394
8545,5823,Centre de Dia per a gent gran Baix Camp,Departament de Benestar Social i Família,null,null,,,43850,Baix Camp,Cambrils,id-189268394
18679,5823,Centre de Dia per a gent gran Bon Pastor,Departament de Benestar Social i Família,null,null,,,8030,Barcelonès,Barcelona,id-189268394
8572,5823,Centre de Dia per a gent gran Ca N'Anglada,Departament de Benestar Social i Família,Núria Gamell,Núria,,Gamell,8222,Vallès Occidental,Terrassa,id-189268394
8567,5823,Centre de Dia per a gent gran Comarcal de Campdevànol,Departament de Benestar Social i Família,null,null,,,17530,Ripollès,Campdevànol,id-189268394
8564,5823,Centre de Dia per a gent gran Comtes d'Urgell,Departament de Benestar Social i Família,Montse Andreu,Montse,,Andreu,25600,Noguera,Balaguer,id-189268394
8558,5823,Centre de Dia per a gent gran Conca de Barberà,Departament de Benestar Social i Família,null,null,,,43400,Conca de Barberà,Montblanc,id-189268394
17633,5823,Centre de Dia per a gent gran El Nadal,Departament de Benestar Social i Família,null,null,,,8500,Osona,Vic,id-189268394
8579,5823,Centre de Dia per a gent gran Font Verda de Granollers,Departament de Benestar Social i Família,null,null,,,8402,Vallès Oriental,Granollers,id-189268394
8544,5823,Centre de Dia per a gent gran Font dels Capellans,Departament de Benestar Social i Família,null,null,,,8240,Bages,Manresa,id-189268394
8551,5823,Centre de Dia per a gent gran Jaume Batlle,Departament de Benestar Social i Família,null,null,,,8005,Barcelonès,Barcelona,id-189268394
8559,5823,Centre de Dia per a gent gran Jaume I,Departament de Benestar Social i Família,null,null,,,43440,Conca de Barberà,L'Espluga de Francolí,id-189268394
8548,5823,Centre de Dia per a gent gran Jaume Nualart,Departament de Benestar Social i Família,null,null,,,8940,Baix Llobregat,Cornellà de Llobregat,id-189268394
8569,5823,Centre de Dia per a gent gran Mare de Déu de la Mercè,Departament de Benestar Social i Família,null,null,,,43003,Tarragonès,Tarragona,id-189268394
8556,5823,Centre de Dia per a gent gran Parc Serentill,Departament de Benestar Social i Família,null,null,,,8915,Barcelonès,Badalona,id-189268394
10522,5823,Centre de Dia per a gent gran Terrassa - La Maurina,Departament de Benestar Social i Família,null,null,,,8224,Vallès Occidental,Terrassa,id-189268394
8578,5823,Centre de Dia per a gent gran Torre Romeu,Departament de Benestar Social i Família,Célia Sanramon Solà,Célia,Sanramon,Solà,8202,Vallès Occidental,Sabadell,id-189268394
8550,5823,Centre de Dia per a gent gran d'Horta,Departament de Benestar Social i Família,null,null,,,8035,Barcelonès,Barcelona,id-189268394
8562,5823,Centre de Dia per a gent gran d'Onyar de Girona,Departament de Benestar Social i Família,M. Antònia Valle,M.,Antònia,Valle,17003,Gironès,Girona,id-189268394
8570,5823,Centre de Dia per a gent gran de Bellpuig,Departament de Benestar Social i Família,null,null,,,25250,Urgell,Bellpuig,id-189268394
8580,5823,Centre de Dia per a gent gran de Granollers Centre,Departament de Benestar Social i Família,Teófila Morchon,Teófila,,Morchon,8400,Vallès Oriental,Granollers,id-189268394
8549,5823,Centre de Dia per a gent gran de Gràcia,Departament de Benestar Social i Família,null,null,,,8012,Barcelonès,Barcelona,id-189268394
8586,5823,Centre de Dia per a gent gran de Manresa,Departament de Benestar Social i Família,null,null,,,8240,Bages,Manresa,id-189268394
8582,5823,Centre de Dia per a gent gran de Mataró,Departament de Benestar Social i Família,null,null,,,8303,Maresme,Mataró,id-189268394
8581,5823,Centre de Dia per a gent gran de Mollet del Vallès,Departament de Benestar Social i Família,null,null,,,8100,Vallès Oriental,Mollet del Vallès,id-189268394
8574,5823,Centre de Dia per a gent gran de Montcada i Reixac,Departament de Benestar Social i Família,null,null,,,8110,Vallès Occidental,Montcada i Reixac,id-189268394
8546,5823,Centre de Dia per a gent gran de Reus,Departament de Benestar Social i Família,null,null,,,43203,Baix Camp,Reus,id-189268394
8575,5823,Centre de Dia per a gent gran de Rubí,Departament de Benestar Social i Família,null,null,,,8191,Vallès Occidental,Rubí,id-189268394
8576,5823,Centre de Dia per a gent gran de Sabadell Centre,Departament de Benestar Social i Família,Pilar Puente,Pilar,,Puente,8202,Vallès Occidental,Sabadell,id-189268394
8590,5823,Centre de Dia per a gent gran de Sabadell Roureda,Departament de Benestar Social i Família,null,null,,,8207,Vallès Occidental,Sabadell,id-189268394
8589,5823,Centre de Dia per a gent gran de Sant Adrià Centre,Departament de Benestar Social i Família,null,null,,,8930,Barcelonès,Sant Adrià de Besòs,id-189268394
8557,5823,Centre de Dia per a gent gran de Sant Adrià de Besòs,Departament de Benestar Social i Família,Lourdes Ferrer,Lourdes,,Ferrer,8930,Barcelonès,Sant Adrià de Besòs,id-189268394
8577,5823,Centre de Dia per a gent gran de Sant Cugat del Vallès,Departament de Benestar Social i Família,null,null,,,8190,Vallès Occidental,Sant Cugat del Vallès,id-189268394
8566,5823,Centre de Dia per a gent gran de Tremp,Departament de Benestar Social i Família,Josep Castells i Ferré,Josep,,Castells,25620,Pallars Jussà,Tremp,id-189268394
8587,5823,Centre de Dia per a gent gran de Vallirana,Departament de Benestar Social i Família,Enric Sànchez,Enric,,Sànchez,8759,Baix Llobregat,Vallirana,id-189268394
8571,5823,Centre de Dia per a gent gran de Vielha,Departament de Benestar Social i Família,null,null,,,25530,Val d'Aran,Vielha e Mijaran,id-189268394
8543,5823,Centre de Dia per a gent gran de Vilafranca del Penedès,Departament de Benestar Social i Família,Beatriu Forn i Ferrer,Beatriu,,Forn,8720,Alt Penedès,Vilafranca del Penedès,id-189268394
8563,5823,Centre de Dia per a gent gran de la Sénia,Departament de Benestar Social i Família,null,null,,,43560,Montsià,La Sénia,id-189268394
8588,5823,Centre de Dia per a gent gran de la Trinitat Vella,Departament de Benestar Social i Família,null,null,,,8033,Barcelonès,Barcelona,id-189268394
8547,5823,Centre de Dia per a gent gran del Delta del Llobregat,Departament de Benestar Social i Família,Albert Lozano,Albert,,Lozano,8820,Baix Llobregat,El Prat de Llobregat,id-189268394
8555,5823,Centre de Dia per a gent gran del Mil·lenari,Departament de Benestar Social i Família,Mercè Darnell,Mercè,,Darnell,8001,Barcelonès,Barcelona,id-189268394
8542,5823,Centre de Dia per a gent gran els Arcs,Departament de Benestar Social i Família,null,null,,,17600,Alt Empordà,Figueres,id-189268394
8565,5823,Centre de Dia per a gent gran la Pobla de Segur,Departament de Benestar Social i Família,Josep Castells i Ferré,Josep,,Castells,25500,Pallars Jussà,La Pobla de Segur,id-189268394
8552,5823,Centre de Dia per a gent gran la Trinitat,Departament de Benestar Social i Família,null,null,,,8033,Barcelonès,Barcelona,id-189268394
8553,5823,Centre de Dia per a gent gran la Verneda,Departament de Benestar Social i Família,null,null,,,8020,Barcelonès,Barcelona,id-189268394
8573,5823,Centre de Dia per a gent gran les Arenes,Departament de Benestar Social i Família,null,null,,,8227,Vallès Occidental,Terrassa,id-189268394
8561,5823,Centre de Dia per a gent gran les Bernardes de Salt,Departament de Benestar Social i Família,Aurora Sànchez,Aurora,,Sànchez,17190,Gironès,Salt,id-189268394
8554,5823,Centre de Dia per a gent gran les Corts,Departament de Benestar Social i Família,null,null,,,8028,Barcelonès,Barcelona,id-189268394
8560,5823,Centre de Dia per a gent gran les Garrigues,Departament de Benestar Social i Família,null,null,,,25400,Garrigues,Les Borges Blanques,id-189268394
2487,5823,Centre de Documentació Juvenil,Departament de Benestar Social i Família,Roser Paredes Baulida,Roser,Paredes,Baulida,8015,Barcelonès,Barcelona,15111
17591,5823,Centre de dia Barcelona - Porta,Departament de Benestar Social i Família,null,null,,,8016,Barcelonès,Barcelona,id-749219717037162070
17697,5823,Centre de dia Barcelona-Font Florida,Departament de Benestar Social i Família,null,null,,,8004,Barcelonès,Barcelona,id-749219717037162070
17698,5823,Centre de dia Flix Escoles Velles,Departament de Benestar Social i Família,null,null,,,43750,Ribera d'Ebre,Flix,id-749219717037162070
17696,5823,Centre de dia Sant Cosme,Departament de Benestar Social i Família,null,null,,,8820,Baix Llobregat,El Prat de Llobregat,id-749219717037162070
17578,5823,Centre de dia de Lleida - Balàfia,Departament de Benestar Social i Família,null,null,,,25005,Segrià,Lleida,id-749219717037162070
17579,5823,Centre de dia de Móra la Nova,Departament de Benestar Social i Família,null,null,,,43770,Ribera d'Ebre,Móra la Nova,id-749219717037162070
17590,5823,Centre de dia de la Residència Feixa Llarga - Laia González,Departament de Benestar Social i Família,null,null,,,8907,Barcelonès,L'Hospitalet de Llobregat,id-749219717037162070
17494,5823,Centre de dia per a discapacitats de Mollet del Vallès,Departament de Benestar Social i Família,null,null,,,8100,Vallès Oriental,Mollet del Vallès,id-249421060537965186
15374,5823,Centre de dia per a disminuïts psíquics profunds Can Ruti,Departament de Benestar Social i Família,null,null,,,8916,Barcelonès,Badalona,id-249421060537965186
17574,5823,Centre de dia per a gent gran Barberà - Sabadell,Departament de Benestar Social i Família,null,null,,,8204,Vallès Occidental,Sabadell,id-749219717037162070
17593,5823,Centre de dia per a gent gran Barcelona - Poblenou,Departament de Benestar Social i Família,null,null,,,8005,Barcelonès,Barcelona,id-749219717037162070
17587,5823,Centre de dia per a gent gran Barcelona - Prosperitat,Departament de Benestar Social i Família,null,null,,,8016,Barcelonès,Barcelona,id-749219717037162070
17588,5823,Centre de dia per a gent gran Barceloneta - Bertran Oriola,Departament de Benestar Social i Família,null,null,,,8039,Barcelonès,Barcelona,id-749219717037162070
